Date,Closing Price (USD),active_addresses,hash_rate,btc_left,total_addresses,difficulty,total_fees,fed_assets,GLD,IYE,SLV,SPY,TLT,UUP,NYFed_inflation,Google_popularity
2015-10-07,246.49632999999997,308295,390920602714565000,6301925.0,98411733,261190808413717000000,24.96770404,4486185.0,109.699997,38.259997999999996,15.29,199.41000400000001,122.989998,24.9,1.747737357,2
2015-10-08,244.49816,313657,418546267173963000,6298425.0,98590537,261190808413717000000,26.86679732,4488830.571428572,109.139999,39.009997999999996,14.99,201.21000700000002,121.959999,24.84,1.747737357,2
2015-10-09,243.25675,265546,385426672523931000,6295275.0,98720118,261190808413717000000,23.10188544,4491476.142857143,110.870003,38.740002000000004,15.12,201.330002,122.279999,24.719998999999998,1.747737357,2
2015-10-10,244.96533,323682,475557078031735000,6291275.0,98864708,261190808413717000000,24.80907025,4494121.714285715,110.870003,38.740002000000004,15.12,201.330002,122.279999,24.719998999999998,1.747737357,2
2015-10-11,245.07,294367,436324149619016000,6287625.0,98979055,261190808413717000000,19.35308736,4496767.285714285,110.870003,38.740002000000004,15.12,201.330002,122.279999,24.719998999999998,1.747737357,2
2015-10-12,247.65041000000002,309401,421395157583910000,6284075.0,99119659,261190808413717000000,25.47023804,4499412.857142857,111.309998,38.209998999999996,15.13,201.520004,123.209999,24.700001,1.747737357,2
2015-10-13,244.57641,305841,413816663999251000,6280675.0,99265017,261190808413717000000,24.94470798,4502058.428571428,111.860001,37.869999,15.16,200.25,123.41999799999999,24.66,1.747737357,2
2015-10-14,249.45907999999997,309666,451024753236447000,6276875.0,99430762,261190808413717000000,27.15648782,4504704.0,113.809998,38.23,15.42,199.28999299999998,124.5,24.450001,1.747737357,2
2015-10-15,254.64216000000002,365525,501201690968616000,6272700.0,99630541,261494039292394000000,28.38709887,4504228.0,113.290001,38.889998999999996,15.39,202.350006,123.889999,24.610001,1.747737357,2
2015-10-16,255.72741000000002,335817,429779622873991000,6269100.0,99807894,261494039292394000000,28.3561839,4503752.0,112.489998,38.900002,15.28,203.270004,123.93,24.65,1.747737357,2
2015-10-17,267.53983,370125,407241624512070000,6265700.0,99978581,261494039292394000000,27.00692963,4503276.0,112.489998,38.900002,15.28,203.270004,123.93,24.65,1.747737357,2
2015-10-18,270.04041,334489,434594545278833000,6262075.0,100128710,261494039292394000000,22.87814229,4502800.0,112.489998,38.900002,15.28,203.270004,123.93,24.65,1.747737357,2
2015-10-19,264.98625,348797,480275571125983000,6257950.0,100311282,261494039292394000000,28.30097624,4502324.0,112.019997,38.080002,15.11,203.369995,123.589996,24.719998999999998,1.747737357,2
2015-10-20,264.92575,400660,384554475917995000,6254750.0,100501238,261494039292394000000,31.63227656,4501848.0,112.730003,38.209998999999996,15.19,203.110001,122.83000200000001,24.700001,1.747737357,2
2015-10-21,270.49541,356322,427675779230228000,6251150.0,100690568,261494039292394000000,28.40338671,4501372.0,111.730003,37.720001,14.99,201.850006,124.050003,24.73,1.747737357,2
2015-10-22,267.46907999999996,344190,431705665725281000,6247450.0,100875344,261494039292394000000,29.4120876,4499653.0,111.690002,38.470001,15.11,205.259995,124.260002,25.09,1.747737357,2
2015-10-23,274.25325,369912,448366630853826000,6243725.0,101057818,261494039292394000000,28.73077494,4497934.0,111.5,38.369999,15.12,207.509995,123.199997,25.299999,1.747737357,2
2015-10-24,279.97907999999995,376751,440312562532917000,6240100.0,101243297,261494039292394000000,26.88985085,4496215.0,111.5,38.369999,15.12,207.509995,123.199997,25.299999,1.747737357,2
2015-10-25,286.86941,372818,455861706972299000,6236225.0,101411569,261494039292394000000,24.82972719,4494496.0,111.5,38.369999,15.12,207.509995,123.199997,25.299999,1.747737357,2
2015-10-26,284.286,375551,484899791317970000,6232125.0,101575748,261494039292394000000,26.65010032,4492777.0,111.43,37.41,15.11,207.0,124.019997,25.219998999999998,1.747737357,2
2015-10-27,287.83091,355008,438543161968009000,6228450.0,101752476,261494039292394000000,29.03670838,4491058.0,111.68,36.959998999999996,15.13,206.600006,124.33000200000001,25.24,1.747737357,2
2015-10-28,300.53566,350473,421041509842029000,6224975.0,101930490,261494039292394000000,30.11709528,4489339.0,110.779999,37.860001000000004,15.26,208.949997,123.83000200000001,25.450001,1.747737357,2
2015-10-29,304.32691,382381,464608729256982000,6221200.0,102112697,267378818667481000000,33.96205933,4489390.857142857,109.720001,38.009997999999996,14.88,208.830002,121.860001,25.34,1.747737357,2
2015-10-30,326.55691,378760,522427134899554000,6216925.0,102302320,267378818667481000000,32.04370245,4489442.714285715,109.300003,38.310001,14.8,207.929993,122.779999,25.25,1.747737357,2
2015-10-31,327.58425,367173,450591963041187000,6213250.0,102483561,267378818667481000000,28.54469017,4489494.571428572,109.300003,38.310001,14.8,207.929993,122.779999,25.25,1.747737357,2
2015-11-01,311.70274,392441,465906944435107000,6209425.0,102653246,267378818667481000000,27.34475095,4489546.428571428,109.300003,38.310001,14.8,207.929993,122.779999,25.25,1.753120855,3
2015-11-02,325.64666,396772,469904652715713000,6205600.0,102855961,267378818667481000000,33.2823864,4489598.285714285,108.589996,39.18,14.72,210.38999900000002,121.949997,25.23,1.753120855,3
2015-11-03,369.51133,448401,468788508624522000,6201725.0,103093476,267378818667481000000,34.34305541,4489650.142857143,106.980003,40.16,14.58,211.0,120.949997,25.299999,1.753120855,3
2015-11-04,432.46133,497124,477396176720494000,6197850.0,103358572,267378818667481000000,44.91027343,4489702.0,105.970001,39.779999,14.38,210.36000099999998,121.089996,25.51,1.753120855,3
2015-11-05,434.31683,445200,446380427491935000,6194200.0,103586912,267378818667481000000,34.12758502,4490032.0,105.639999,39.32,14.3,210.149994,120.769997,25.530001000000002,1.753120855,3
2015-11-06,359.586,430967,439603241830811000,6190575.0,103798443,267378818667481000000,32.32119456,4490362.0,104.099998,39.139998999999996,14.08,210.039993,119.0,25.83,1.753120855,3
2015-11-07,377.64099,365962,467967580198016000,6186775.0,103991064,267378818667481000000,25.79858313,4490692.0,104.099998,39.139998999999996,14.08,210.039993,119.0,25.83,1.753120855,3
2015-11-08,387.775,377531,430681450776752000,6183300.0,104173792,267378818667481000000,23.43890815,4491022.0,104.099998,39.139998999999996,14.08,210.039993,119.0,25.83,1.753120855,3
2015-11-09,370.652,418051,451070446564328000,6179575.0,104370474,267378818667481000000,29.59354321,4491352.0,104.400002,38.709998999999996,13.89,208.080002,118.33000200000001,25.780001000000002,1.753120855,3
2015-11-10,376.94800000000004,394208,444646644707522000,6175925.0,104568947,267378818667481000000,29.20202127,4491682.0,104.18,38.849998,13.76,208.559998,118.68,25.85,1.753120855,3
2015-11-11,311.702,374758,530535138895234000,6171725.0,104764154,282816102495485000000,27.96582529,4492012.0,103.83000200000001,38.040001000000004,13.64,207.740005,118.43,25.780001000000002,1.753120855,3
2015-11-12,320.036,369836,513596287919296000,6167700.0,104954367,282816102495485000000,25.76607374,4491256.142857143,103.849998,37.099998,13.64,204.83999599999999,119.0,25.67,1.753120855,3
2015-11-13,337.89300000000014,357904,526512338258374000,6163700.0,105142659,282816102495485000000,25.62122509,4490500.285714285,103.559998,36.93,13.59,202.53999299999998,119.68,25.76,1.753120855,3
2015-11-14,334.125,386377,448023009821269000,6160150.0,105322268,282816102495485000000,24.47520325,4489744.428571428,103.559998,36.93,13.59,202.53999299999998,119.68,25.76,1.753120855,3
2015-11-15,333.95099999999996,417968,506697009117940000,6156150.0,105497786,282816102495485000000,23.01078957,4488988.571428572,103.559998,36.93,13.59,202.53999299999998,119.68,25.76,1.753120855,3
2015-11-16,320.06,401644,556477664908146000,6151825.0,105691953,282816102495485000000,27.79466448,4488232.714285715,103.709999,38.200001,13.6,205.619995,119.57,25.9,1.753120855,3
2015-11-17,337.759,380404,478598029163948000,6148100.0,105894626,282816102495485000000,26.30052583,4487476.857142857,102.339996,37.75,13.55,205.470001,119.769997,25.940001000000002,1.753120855,3
2015-11-18,333.33299,412870,485447671892493000,6144275.0,106114338,282816102495485000000,27.37508755,4486721.0,102.43,38.380001,13.52,208.729996,120.019997,25.940001000000002,1.753120855,3
2015-11-19,334.02499,357549,440599218064607000,6140875.0,106305980,282816102495485000000,25.73583511,4485344.857142857,103.559998,37.84,13.62,208.550003,120.82,25.76,1.753120855,3
2015-11-20,315.63099,357569,539552745347583000,6136700.0,106492414,282816102495485000000,25.74141814,4483968.714285715,103.089996,37.470001,13.5,209.309998,120.449997,25.940001000000002,1.753120855,3
2015-11-21,321.482,374512,561841390094585000,6132350.0,106674553,282816102495485000000,23.84630843,4482592.571428572,103.089996,37.470001,13.5,209.309998,120.449997,25.940001000000002,1.753120855,3
2015-11-22,326.365,376176,560128615685687000,6128050.0,106836538,282816102495485000000,23.30401546,4481216.428571428,103.089996,37.470001,13.5,209.309998,120.449997,25.940001000000002,1.753120855,3
2015-11-23,322.606,341924,535257180920338000,6123975.0,107013628,282816102495485000000,25.64701023,4479840.285714285,102.260002,37.709998999999996,13.45,209.070007,120.82,25.98,1.753120855,3
2015-11-24,320.993,384095,543101176960697000,6120075.0,107208929,312341964533922000000,25.12325561,4478464.142857143,102.940002,38.580002,13.51,209.350006,120.809998,25.93,1.753120855,3
2015-11-25,318.337,363871,536894433809761000,6116375.0,107397401,312341964533922000000,26.50728282,4477088.0,102.459999,38.299999,13.52,209.320007,121.089996,25.98,1.753120855,3
2015-11-26,332.471,386584,632242095942060000,6111975.0,107591260,312341964533922000000,27.95046286,4477228.142857143,102.459999,38.299999,13.52,209.320007,121.089996,25.98,1.753120855,3
2015-11-27,349.13800000000015,359064,481517540836095000,6108650.0,107771805,312341964533922000000,26.65176592,4477368.285714285,101.25,37.970001,13.46,209.559998,120.970001,26.02,1.753120855,3
2015-11-28,354.954,413495,541570448655370000,6104800.0,107964738,312341964533922000000,26.47215741,4477508.428571428,101.25,37.970001,13.46,209.559998,120.970001,26.02,1.753120855,3
2015-11-29,356.806,321245,535515249013916000,6101075.0,108110803,312341964533922000000,22.17266336,4477648.571428572,101.25,37.970001,13.46,209.559998,120.970001,26.02,1.753120855,3
2015-11-30,375.204,488961,574203631988917000,6097025.0,108341220,312341964533922000000,34.29084643,4477788.714285715,101.91999799999999,38.139998999999996,13.44,208.690002,121.449997,26.08,1.753120855,3
2015-12-01,377.798,412893,597465271661837000,6092850.0,108561193,312341964533922000000,31.25843549,4477928.857142857,102.279999,38.419998,13.51,210.67999300000002,122.83000200000001,25.959999,1.756773158,3
2015-12-02,352.12800000000016,427129,578570761309327000,6088825.0,108786005,312341964533922000000,32.47262681,4478069.0,100.690002,37.189999,13.37,208.529999,122.870003,26.02,1.756773158,3
2015-12-03,366.788,360567,505984290451503000,6085275.0,108975611,312341964533922000000,29.71151175,4478407.142857143,101.760002,36.5,13.46,205.610001,119.529999,25.4,1.756773158,3
2015-12-04,358.44300000000015,417637,548307868347447000,6081450.0,109177288,312341964533922000000,28.66553139,4478745.285714285,104.019997,36.23,13.87,209.619995,120.58000200000001,25.58,1.756773158,3
2015-12-05,369.95599999999996,456367,599886341664413000,6077075.0,109402025,312341964533922000000,31.07756174,4479083.428571428,104.019997,36.23,13.87,209.619995,120.58000200000001,25.58,1.756773158,3
2015-12-06,394.861,429350,568263458822916000,6073100.0,109601869,339742139002206000000,30.36759062,4479421.571428572,104.019997,36.23,13.87,209.619995,120.58000200000001,25.58,1.756773158,3
2015-12-07,391.61800000000005,435592,574892881864401000,6069425.0,109822769,339742139002206000000,33.02830019,4479759.714285715,102.66999799999999,34.860001000000004,13.62,208.350006,121.75,25.66,1.756773158,3
2015-12-08,395.59299,454850,676261409345018000,6065050.0,110051960,339742139002206000000,32.78755044,4480097.857142857,102.839996,34.41,13.51,206.949997,121.809998,25.58,1.756773158,3
2015-12-09,421.42400000000004,490150,651716499987104000,6060850.0,110323269,339742139002206000000,37.30535029,4480436.0,102.639999,34.860001000000004,13.49,205.33999599999999,121.68,25.309998999999998,1.756773158,3
2015-12-10,415.07599999999996,492671,841360475395563000,6055450.0,110616303,339742139002206000000,35.89685418,4481744.142857143,102.550003,35.139998999999996,13.45,205.869995,121.839996,25.450001,1.756773158,3
2015-12-11,421.81300000000016,460370,625805786654151000,6051450.0,110880894,339742139002206000000,43.27706332,4483052.285714285,103.110001,33.900002,13.3,201.880005,123.760002,25.35,1.756773158,3
2015-12-12,467.83099999999996,531388,634161316737805000,6047400.0,111158501,339742139002206000000,36.96162758,4484360.428571428,103.110001,33.900002,13.3,201.880005,123.760002,25.35,1.756773158,3
2015-12-13,435.091,477834,549920022550533000,6043850.0,111382223,339742139002206000000,33.25167033,4485668.571428572,103.110001,33.900002,13.3,201.880005,123.760002,25.35,1.756773158,3
2015-12-14,437.02099999999996,528439,755904260527710000,6038975.0,111649919,339742139002206000000,40.52758586,4486976.714285715,101.790001,34.099998,13.06,202.899994,122.160004,25.4,1.756773158,3
2015-12-15,453.676,494141,714728599777022000,6034400.0,111911591,339742139002206000000,39.99899310000001,4488284.857142857,101.519997,35.110001000000004,13.11,205.029999,121.440002,25.540001,1.756773158,3
2015-12-16,445.805,483153,635177710126278000,6030325.0,112165898,339742139002206000000,37.38604758,4489593.0,102.75,34.860001000000004,13.49,208.029999,121.18,25.540001,1.756773158,3
2015-12-17,451.102,456874,606409925786131000,6026450.0,112411014,339742139002206000000,37.64708734,4490583.0,100.5,33.990002000000004,13.08,204.860001,122.550003,25.780001000000002,1.756773158,3
2015-12-18,456.425,451606,674507525825996000,6022225.0,112655772,401358984924881000000,37.77548047,4491573.0,102.040001,33.380001,13.43,200.020004,123.230003,25.629998999999998,1.756773158,3
2015-12-19,464.218,504568,714016233436141000,6018300.0,112908761,401358984924881000000,35.23701085,4492563.0,102.040001,33.380001,13.43,200.020004,123.230003,25.629998999999998,1.756773158,3
2015-12-20,460.23800000000006,473920,770721355980278000,6014175.0,113134131,401358984924881000000,33.53649378,4493553.0,102.040001,33.380001,13.43,200.020004,123.230003,25.629998999999998,1.756773158,3
2015-12-21,435.64099000000004,502091,693699990184290000,6010450.0,113388854,401358984924881000000,41.10369193,4494543.0,103.150002,33.369999,13.59,201.669998,123.199997,25.540001,1.756773158,3
2015-12-22,438.276,485631,682127009582390000,6006700.0,113636968,401358984924881000000,39.13063975,4495533.0,102.610001,33.779999,13.59,203.5,122.309998,25.5,1.756773158,3
2015-12-23,437.994,471564,720235005522989000,6002775.0,113890428,401358984924881000000,39.8125779,4496523.0,102.309998,35.259997999999996,13.62,206.020004,121.389999,25.540001,1.756773158,3
2015-12-24,456.57199999999995,448456,641081749593546000,5999325.0,114127484,401358984924881000000,36.33612595,4495103.571428572,103.050003,34.66,13.69,205.679993,121.83000200000001,25.48,1.756773158,3
2015-12-25,455.74300000000005,377220,748278406290849000,5995275.0,114322588,401358984924881000000,29.58094326,4493684.142857143,103.050003,34.66,13.69,205.679993,121.83000200000001,25.48,1.756773158,3
2015-12-26,447.606,419588,779470601046617000,5991000.0,114509588,401358984924881000000,31.37472184,4492264.714285715,103.050003,34.66,13.69,205.679993,121.83000200000001,25.48,1.756773158,3
2015-12-27,419.338,406022,937786702412900000,5985875.0,114681589,401358984924881000000,27.06454523,4490845.285714285,103.050003,34.66,13.69,205.679993,121.83000200000001,25.48,1.756773158,3
2015-12-28,427.81699999999995,411148,695851733436558000,5982100.0,114883369,401358984924881000000,31.14441685,4489425.857142857,102.269997,33.990002000000004,13.29,205.21000700000002,122.190002,25.450001,1.756773158,3
2015-12-29,422.741,414757,722391652740051000,5978125.0,115095119,401358984924881000000,31.35063356,4488006.428571428,102.199997,34.220001,13.27,207.399994,120.160004,25.52,1.756773158,3
2015-12-30,431.029,405363,782995962456021000,5974000.0,115301589,401358984924881000000,30.79767766,4486587.0,101.41999799999999,33.700001,13.21,205.929993,120.040001,25.52,1.756773158,3
2015-12-31,424.962,355015,685959446625376000,5970450.0,115483768,446162666499717000000,25.50670682,4486589.714285715,101.459999,33.860001000000004,13.19,203.869995,120.58000200000001,25.65,1.756773158,3
2016-01-01,432.358,316489,686999110083512000,5967075.0,115629296,446162666499717000000,19.82080598,4486592.428571428,101.459999,33.860001000000004,13.19,203.869995,120.58000200000001,25.65,1.7969609919999998,3
2016-01-02,433.773,419389,746668359157219000,5963450.0,115810686,446162666499717000000,31.37600479,4486595.142857143,101.459999,33.860001000000004,13.19,203.869995,120.58000200000001,25.65,1.7969609919999998,3
2016-01-03,431.985,394047,743237097095217000,5959825.0,115983606,446162666499717000000,24.08304879,4486597.857142857,101.459999,33.860001000000004,13.19,203.869995,120.58000200000001,25.65,1.7969609919999998,3
2016-01-04,431.691,418253,924970135345209000,5955300.0,116198416,446162666499717000000,30.74684308,4486600.571428572,102.889999,33.799999,13.19,201.020004,121.449997,25.690001000000002,1.7969609919999998,3
2016-01-05,433.73199999999997,434786,806265480040695000,5951375.0,116419547,446162666499717000000,32.27846687,4486603.285714285,103.18,33.939999,13.31,201.360001,120.959999,25.84,1.7969609919999998,3
2016-01-06,427.164,379343,721738994486882000,5947850.0,116624714,446162666499717000000,30.40324362,4486606.0,104.66999799999999,32.66,13.36,198.820007,122.589996,25.77,1.7969609919999998,3
2016-01-07,441.02099999999996,429901,759096203419657000,5944175.0,116851406,446162666499717000000,37.02453793,4488761.571428572,106.150002,31.870001000000002,13.62,194.050003,122.809998,25.51,1.7969609919999998,3
2016-01-08,457.168,413695,879554005474851000,5939850.0,117067608,446162666499717000000,32.53002298,4490917.142857143,105.68,31.459999,13.3,191.919998,123.360001,25.559998999999998,1.7969609919999998,3
2016-01-09,452.36800000000005,450544,782941644680379000,5936075.0,117288723,446162666499717000000,30.22393822,4493072.714285715,105.68,31.459999,13.3,191.919998,123.360001,25.559998999999998,1.7969609919999998,3
2016-01-10,445.327,432601,896073480357271000,5931700.0,117492140,446162666499717000000,27.95780106,4495228.285714285,105.68,31.459999,13.3,191.919998,123.360001,25.559998999999998,1.7969609919999998,3
2016-01-11,450.31199999999995,447870,865465360973001000,5927450.0,117723289,446162666499717000000,35.90416653,4497383.857142857,104.739998,30.790001,13.22,192.110001,122.010002,25.68,1.7969609919999998,3
2016-01-12,446.61400000000003,456620,881836663972653000,5923200.0,117960074,446162666499717000000,34.70749772,4499539.428571428,104.209999,30.9,13.17,193.66000400000001,123.769997,25.719998999999998,1.7969609919999998,3
2016-01-13,431.156,425758,809090487327987000,5919500.0,118183244,486853010508298000000,34.27954249,4501695.0,104.720001,30.24,13.49,188.830002,124.989998,25.68,1.7969609919999998,3
2016-01-14,431.41,427593,743449187076371000,5916175.0,118407117,486853010508298000000,31.82088874,4499858.571428572,103.019997,31.57,13.19,191.929993,123.82,25.75,1.7969609919999998,3
2016-01-15,416.29,415698,688538292706254000,5913125.0,118628014,486853010508298000000,35.76071656,4498022.142857143,104.08000200000001,30.65,13.24,187.809998,125.75,25.690001000000002,1.7969609919999998,3
2016-01-16,372.73699999999997,501322,798064408978578000,5909575.0,118882076,486853010508298000000,34.77336876,4496185.714285715,104.08000200000001,30.65,13.24,187.809998,125.75,25.690001000000002,1.7969609919999998,3
2016-01-17,383.13800000000003,536248,848430484105265000,5905800.0,119128878,486853010508298000000,36.326795,4494349.285714285,104.08000200000001,30.65,13.24,187.809998,125.75,25.690001000000002,1.7969609919999998,3
2016-01-18,380.81699999999995,472900,976652915942155000,5901475.0,119381860,486853010508298000000,39.48023545,4492512.857142857,104.08000200000001,30.65,13.24,187.809998,125.75,25.690001000000002,1.7969609919999998,3
2016-01-19,382.73800000000006,418853,744551961061134000,5898150.0,119592591,486853010508298000000,39.67840683,4490676.428571428,103.980003,29.940001000000002,13.36,188.059998,125.360001,25.74,1.7969609919999998,3
2016-01-20,378.775,625316,859534904434186000,5894350.0,119861785,486853010508298000000,46.47964248,4488840.0,105.370003,29.049999,13.48,185.649994,126.68,25.75,1.7969609919999998,3
2016-01-21,417.439,516423,761506855272832000,5890925.0,120133961,486853010508298000000,50.3603795,4487912.714285715,105.489998,29.969998999999998,13.46,186.690002,125.82,25.719998999999998,1.7969609919999998,3
2016-01-22,403.27099999999996,501585,984694314388522000,5886525.0,120393674,486853010508298000000,45.16359551,4486985.428571428,105.0,31.280001000000002,13.38,190.520004,125.339996,25.860001,1.7969609919999998,3
2016-01-23,388.219,473138,1014761337241760000,5882050.0,120630106,486853010508298000000,38.59889347,4486058.142857143,105.0,31.280001000000002,13.38,190.520004,125.339996,25.860001,1.7969609919999998,3
2016-01-24,388.538,487369,945947173549511000,5877775.0,120866209,486853010508298000000,40.1824236,4485130.857142857,105.0,31.280001000000002,13.38,190.520004,125.339996,25.860001,1.7969609919999998,3
2016-01-25,397.885,517054,912891658205753000,5873725.0,121140581,486853010508298000000,45.9839664,4484203.571428572,106.08000200000001,29.799999,13.58,187.639999,126.019997,25.780001000000002,1.7969609919999998,3
2016-01-26,390.715,533660,914833624703637000,5869725.0,121428098,515539272526690000000,47.01650631,4483276.285714285,107.290001,30.99,13.82,190.199997,126.08000200000001,25.73,1.7969609919999998,3
2016-01-27,392.389,529064,916498494553636000,5865850.0,121707305,515539272526690000000,49.12850373,4482349.0,107.690002,30.790001,13.81,188.130005,126.050003,25.709999,1.7969609919999998,3
2016-01-28,381.356,522079,867851190924672000,5862200.0,122000559,515539272526690000000,47.43453192,4482512.714285715,106.540001,31.780001000000002,13.57,189.110001,126.230003,25.59,1.7969609919999998,3
2016-01-29,369.13300000000004,531398,997757003470038000,5857975.0,122293833,515539272526690000000,46.98023086,4482676.428571428,106.949997,32.630001,13.59,193.720001,127.300003,25.860001,1.7969609919999998,3
2016-01-30,376.952,497442,1109401074379350000,5853300.0,122543689,515539272526690000000,38.97923245,4482840.142857143,106.949997,32.630001,13.59,193.720001,127.300003,25.860001,1.7969609919999998,3
2016-01-31,378.17400000000004,479995,1077687020157200000,5848775.0,122767413,515539272526690000000,34.55384553,4483003.857142857,106.949997,32.630001,13.59,193.720001,127.300003,25.860001,1.7969609919999998,3
2016-02-01,372.157,600305,981213401860684000,5844750.0,123048042,515539272526690000000,55.98834185,4483167.571428572,108.050003,31.99,13.67,193.649994,126.66999799999999,25.690001000000002,1.7012405730000002,3
2016-02-02,372.45300000000003,688691,1027357228868810000,5840250.0,123370902,515539272526690000000,58.64427461,4483331.285714285,108.089996,30.889999,13.62,190.16000400000001,129.020004,25.67,1.7012405730000002,3
2016-02-03,372.76199999999994,542778,1048701415772050000,5835775.0,123618464,515539272526690000000,44.727733,4483495.0,109.25,32.099998,13.95,191.300003,127.949997,25.23,1.7012405730000002,3
2016-02-04,370.43300000000005,463655,1001962006275770000,5831575.0,123866775,515539272526690000000,38.13751292,4483892.571428572,110.57,32.16,14.17,191.600006,128.570007,25.059998999999998,1.7012405730000002,3
2016-02-05,386.954,505350,1108521762206690000,5826875.0,124139344,515539272526690000000,43.03457951,4484290.142857143,112.32,31.459999,14.34,187.949997,128.720001,25.17,1.7012405730000002,3
2016-02-06,377.889,484549,1178806586469770000,5821875.0,124404862,515539272526690000000,40.20959148,4484687.714285715,112.32,31.459999,14.34,187.949997,128.720001,25.17,1.7012405730000002,3
2016-02-07,376.44,525120,1204487476988110000,5817475.0,124677450,618975430320052000000,38.93269746,4485085.285714285,112.32,31.459999,14.34,187.949997,128.720001,25.17,1.7012405730000002,3
2016-02-08,376.92400000000004,473864,1065535669939370000,5813775.0,124938994,618975430320052000000,42.13873335,4485482.857142857,113.83000200000001,31.4,14.59,185.419998,131.490005,25.110001,1.7012405730000002,3
2016-02-09,372.434,506994,1289104886357850000,5809375.0,125215631,618975430320052000000,41.7533383,4485880.428571428,113.58000200000001,30.700001,14.51,185.429993,131.630005,24.93,1.7012405730000002,3
2016-02-10,374.764,496405,1142432368917000000,5805275.0,125489974,618975430320052000000,45.10160409,4486278.0,114.459999,30.52,14.55,185.270004,132.78999299999998,24.879998999999998,1.7012405730000002,3
2016-02-11,379.186,497552,1355544331388010000,5800475.0,125769228,618975430320052000000,44.25502408,4485899.571428572,119.059998,30.370001000000002,14.95,182.860001,133.720001,24.809998999999998,1.7012405730000002,3
2016-02-12,378.57599999999996,471634,1213913944751630000,5796200.0,126035926,618975430320052000000,39.03763903,4485521.142857143,118.360001,31.190001000000002,14.99,186.630005,131.5,24.92,1.7012405730000002,3
2016-02-13,388.87,445514,1110129420562290000,5792300.0,126274297,618975430320052000000,34.91582779,4485142.714285715,118.360001,31.190001000000002,14.99,186.630005,131.5,24.92,1.7012405730000002,3
2016-02-14,397.23,494377,1182093387555840000,5788150.0,126500603,618975430320052000000,35.15265778,4484764.285714285,118.360001,31.190001000000002,14.99,186.630005,131.5,24.92,1.7012405730000002,3
2016-02-15,405.621,498017,1090730893466670000,5784350.0,126761352,618975430320052000000,42.11669849,4484385.857142857,118.360001,31.190001000000002,14.99,186.630005,131.5,24.92,1.7012405730000002,3
2016-02-16,401.663,479770,995009835919335000,5780900.0,127019837,618975430320052000000,42.20291344,4484007.428571428,114.769997,31.49,14.51,189.779999,130.110001,25.139999,1.7012405730000002,3
2016-02-17,407.017,539591,1090439076418530000,5777025.0,127310650,618975430320052000000,43.84467565,4483629.0,115.480003,32.419998,14.54,192.880005,129.309998,25.129998999999998,1.7012405730000002,3
2016-02-18,417.49199999999996,495709,1216259696583870000,5772800.0,127579514,618975430320052000000,43.33919321,4484510.0,118.290001,32.119999,14.76,192.08999599999999,130.899994,25.139999,1.7012405730000002,3
2016-02-19,421.95599999999996,509829,1081834305409500000,5769175.0,127845786,702191311002898000000,45.93178995,4485391.0,117.58000200000001,31.98,14.64,192.0,131.009995,25.07,1.7012405730000002,3
2016-02-20,422.05400000000003,500207,1210716422985100000,5765425.0,128102564,702191311002898000000,41.35279322,4486272.0,117.58000200000001,31.98,14.64,192.0,131.009995,25.07,1.7012405730000002,3
2016-02-21,439.61,522161,1043435468351980000,5762225.0,128340101,702191311002898000000,40.3175371,4487153.0,117.58000200000001,31.98,14.64,192.0,131.009995,25.07,1.7012405730000002,3
2016-02-22,436.14,538684,1021164508157200000,5759050.0,128621901,702191311002898000000,45.80619995,4488034.0,115.489998,32.75,14.43,194.779999,130.940002,25.26,1.7012405730000002,3
2016-02-23,438.745,545937,1098499088933040000,5755650.0,128903598,702191311002898000000,48.35862446,4488915.0,117.220001,31.65,14.54,192.320007,131.470001,25.27,1.7012405730000002,3
2016-02-24,419.89599999999996,468936,954569879707172000,5752700.0,129149453,702191311002898000000,45.99151748,4489796.0,117.610001,32.0,14.52,193.199997,131.21000700000002,25.290001,1.7012405730000002,3
2016-02-25,422.61699999999996,525409,1268217023868860000,5748825.0,129413971,702191311002898000000,45.89148285,4488180.142857143,117.91999799999999,32.07,14.41,195.53999299999998,131.679993,25.27,1.7012405730000002,3
2016-02-26,421.244,474680,1128782348812230000,5745325.0,129657146,702191311002898000000,42.35918186,4486564.285714285,117.110001,32.240002000000004,14.02,195.08999599999999,130.41000400000001,25.440001000000002,1.7012405730000002,3
2016-02-27,433.401,475375,1187143447008920000,5741650.0,129890471,702191311002898000000,37.33826946,4484948.428571428,117.110001,32.240002000000004,14.02,195.08999599999999,130.41000400000001,25.440001000000002,1.7012405730000002,3
2016-02-28,425.50199999999995,488757,1079637369618810000,5738300.0,130159815,702191311002898000000,44.48851907,4483332.571428572,117.110001,32.240002000000004,14.02,195.08999599999999,130.41000400000001,25.440001000000002,1.7012405730000002,3
2016-02-29,438.28,562740,1104518347604910000,5734975.0,130439086,702191311002898000000,55.28146424,4481716.714285715,118.639999,31.889999,14.2,193.559998,130.979996,25.49,1.7012405730000002,3
2016-03-01,436.426,564995,1115191985440840000,5731450.0,130726654,702191311002898000000,60.06599979,4480100.857142857,117.769997,32.560001,14.17,198.110001,128.429993,25.5,1.777883406,3
2016-03-02,434.001,557668,1267741123347880000,5727525.0,131026206,702191311002898000000,92.15325496,4478485.0,118.68,33.400002,14.25,199.0,128.96000700000002,25.48,1.777883406,3
